D:\New folder\game\IMG\center_2019_12_29_22_59_38_639.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_38_639.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_38_639.jpg,-0.4,0,0,9.529447E-06
D:\New folder\game\IMG\center_2019_12_29_22_59_38_730.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_38_730.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_38_730.jpg,-0.6500001,0,0,8.398765E-06
D:\New folder\game\IMG\center_2019_12_29_22_59_38_821.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_38_821.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_38_821.jpg,-0.8500001,0,0,5.19478E-06
D:\New folder\game\IMG\center_2019_12_29_22_59_38_908.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_38_908.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_38_908.jpg,-1,0,0,1.816956E-05
D:\New folder\game\IMG\center_2019_12_29_22_59_39_002.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_39_002.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_39_002.jpg,-1,0,0,1.975242E-06
D:\New folder\game\IMG\center_2019_12_29_22_59_39_087.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_39_087.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_39_087.jpg,-1,0,0,1.028279E-05
D:\New folder\game\IMG\center_2019_12_29_22_59_39_181.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_39_181.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_39_181.jpg,-1,0,0,1.678427E-05
D:\New folder\game\IMG\center_2019_12_29_22_59_39_267.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_39_267.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_39_267.jpg,0,0,0,1.750564E-05
D:\New folder\game\IMG\center_2019_12_29_22_59_39_358.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_39_358.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_39_358.jpg,0,0,0,1.869466E-05
D:\New folder\game\IMG\center_2019_12_29_22_59_39_448.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_39_448.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_39_448.jpg,0,0,0,4.601678E-06
D:\New folder\game\IMG\center_2019_12_29_22_59_39_537.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_39_537.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_39_537.jpg,0,0,0,1.325267E-05
D:\New folder\game\IMG\center_2019_12_29_22_59_39_628.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_39_628.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_39_628.jpg,0,0,0,3.204137E-06
D:\New folder\game\IMG\center_2019_12_29_22_59_39_718.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_39_718.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_39_718.jpg,0,0,0,2.461372E-05
D:\New folder\game\IMG\center_2019_12_29_22_59_39_812.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_39_812.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_39_812.jpg,0,0,0,1.275662E-06
D:\New folder\game\IMG\center_2019_12_29_22_59_39_911.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_39_911.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_39_911.jpg,0,0,0,1.674342E-05
D:\New folder\game\IMG\center_2019_12_29_22_59_40_000.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_40_000.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_40_000.jpg,0,0,0,7.390193E-06
D:\New folder\game\IMG\center_2019_12_29_22_59_40_086.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_40_086.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_40_086.jpg,0,0,0,1.004303E-05
D:\New folder\game\IMG\center_2019_12_29_22_59_40_176.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_40_176.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_40_176.jpg,0,0,0,2.802629E-06
D:\New folder\game\IMG\center_2019_12_29_22_59_40_275.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_40_275.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_40_275.jpg,0,0.2704665,0,0.3415554
D:\New folder\game\IMG\center_2019_12_29_22_59_40_394.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_40_394.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_40_394.jpg,0,0.6503574,0,1.195882
D:\New folder\game\IMG\center_2019_12_29_22_59_40_532.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_40_532.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_40_532.jpg,0,1,0,2.777827
D:\New folder\game\IMG\center_2019_12_29_22_59_40_622.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_40_622.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_40_622.jpg,0,1,0,3.714311
D:\New folder\game\IMG\center_2019_12_29_22_59_40_717.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_40_717.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_40_717.jpg,0,1,0,4.884186
D:\New folder\game\IMG\center_2019_12_29_22_59_40_805.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_40_805.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_40_805.jpg,0,1,0,6.041331
D:\New folder\game\IMG\center_2019_12_29_22_59_40_895.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_40_895.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_40_895.jpg,0,1,0,6.959004
D:\New folder\game\IMG\center_2019_12_29_22_59_40_987.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_40_987.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_40_987.jpg,0,1,0,8.096063
D:\New folder\game\IMG\center_2019_12_29_22_59_41_073.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_41_073.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_41_073.jpg,0,1,0,8.99776
D:\New folder\game\IMG\center_2019_12_29_22_59_41_168.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_41_168.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_41_168.jpg,0,1,0,10.11495
D:\New folder\game\IMG\center_2019_12_29_22_59_41_252.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_41_252.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_41_252.jpg,0,1,0,11.00077
D:\New folder\game\IMG\center_2019_12_29_22_59_41_345.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_41_345.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_41_345.jpg,0,0.725311,0,11.97803
D:\New folder\game\IMG\center_2019_12_29_22_59_41_458.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_41_458.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_41_458.jpg,0,0.4589182,0,11.96425
D:\New folder\game\IMG\center_2019_12_29_22_59_41_546.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_41_546.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_41_546.jpg,0,0.1894261,0,11.95757
D:\New folder\game\IMG\center_2019_12_29_22_59_41_639.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_41_639.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_41_639.jpg,0,0,0,12.12679
D:\New folder\game\IMG\center_2019_12_29_22_59_41_735.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_41_735.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_41_735.jpg,-0.25,0,0,12.13763
D:\New folder\game\IMG\center_2019_12_29_22_59_41_824.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_41_824.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_41_824.jpg,-0.45,0,0,11.99232
D:\New folder\game\IMG\center_2019_12_29_22_59_41_912.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_41_912.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_41_912.jpg,-0.7,0,0,11.56026
D:\New folder\game\IMG\center_2019_12_29_22_59_42_009.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_42_009.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_42_009.jpg,-0.9000002,0,0,11.26123
D:\New folder\game\IMG\center_2019_12_29_22_59_42_111.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_42_111.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_42_111.jpg,-1,0,0,11.21229
D:\New folder\game\IMG\center_2019_12_29_22_59_42_175.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_42_175.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_42_175.jpg,-1,0,0,11.03829
D:\New folder\game\IMG\center_2019_12_29_22_59_42_262.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_42_262.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_42_262.jpg,-1,0,0,10.89167
D:\New folder\game\IMG\center_2019_12_29_22_59_42_356.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_42_356.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_42_356.jpg,-1,0,0,10.78021
D:\New folder\game\IMG\center_2019_12_29_22_59_42_467.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_42_467.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_42_467.jpg,-1,0,0,10.61679
D:\New folder\game\IMG\center_2019_12_29_22_59_42_571.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_42_571.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_42_571.jpg,0,0,0,10.2906
D:\New folder\game\IMG\center_2019_12_29_22_59_42_656.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_42_656.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_42_656.jpg,0,0,0,10.17108
D:\New folder\game\IMG\center_2019_12_29_22_59_42_751.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_42_751.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_42_751.jpg,0,0,0,10.06537
D:\New folder\game\IMG\center_2019_12_29_22_59_42_832.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_42_832.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_42_832.jpg,0,0,0,9.984248
D:\New folder\game\IMG\center_2019_12_29_22_59_42_991.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_42_991.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_42_991.jpg,0,0,0,9.824386
D:\New folder\game\IMG\center_2019_12_29_22_59_43_078.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_43_078.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_43_078.jpg,0,0,0,9.745429
D:\New folder\game\IMG\center_2019_12_29_22_59_43_170.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_43_170.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_43_170.jpg,0,0,0,9.647628
D:\New folder\game\IMG\center_2019_12_29_22_59_43_257.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_43_257.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_43_257.jpg,0,0,0,9.569753
D:\New folder\game\IMG\center_2019_12_29_22_59_43_342.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_43_342.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_43_342.jpg,0,0,0,9.492687
D:\New folder\game\IMG\center_2019_12_29_22_59_43_432.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_43_432.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_43_432.jpg,0,0,0,9.397436
D:\New folder\game\IMG\center_2019_12_29_22_59_43_517.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_43_517.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_43_517.jpg,0,0,0,9.321925
D:\New folder\game\IMG\center_2019_12_29_22_59_43_599.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_43_599.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_43_599.jpg,0,0,0,9.247018
D:\New folder\game\IMG\center_2019_12_29_22_59_43_697.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_43_697.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_43_697.jpg,0,0,0,9.154229
D:\New folder\game\IMG\center_2019_12_29_22_59_43_792.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_43_792.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_43_792.jpg,0,0,0,9.06237
D:\New folder\game\IMG\center_2019_12_29_22_59_43_879.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_43_879.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_43_879.jpg,0,0,0,8.989547
D:\New folder\game\IMG\center_2019_12_29_22_59_43_967.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_43_967.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_43_967.jpg,0,0,0,8.898753
D:\New folder\game\IMG\center_2019_12_29_22_59_44_054.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_44_054.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_44_054.jpg,0,0.2623041,0,9.062434
D:\New folder\game\IMG\center_2019_12_29_22_59_44_142.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_44_142.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_44_142.jpg,0,0.5257371,0,9.480156
D:\New folder\game\IMG\center_2019_12_29_22_59_44_223.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_44_223.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_44_223.jpg,0,0.2832228,0,9.746368
D:\New folder\game\IMG\center_2019_12_29_22_59_44_320.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_44_320.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_44_320.jpg,0,0,0,9.690207
D:\New folder\game\IMG\center_2019_12_29_22_59_44_406.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_44_406.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_44_406.jpg,0,0,0,9.592457
D:\New folder\game\IMG\center_2019_12_29_22_59_44_498.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_44_498.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_44_498.jpg,0,0,0,9.514964
D:\New folder\game\IMG\center_2019_12_29_22_59_44_588.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_44_588.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_44_588.jpg,0,0,0,9.418902
D:\New folder\game\IMG\center_2019_12_29_22_59_44_661.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_44_661.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_44_661.jpg,0,0,0,9.342664
D:\New folder\game\IMG\center_2019_12_29_22_59_44_765.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_44_765.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_44_765.jpg,0,0.3063726,0,9.596404
D:\New folder\game\IMG\center_2019_12_29_22_59_44_853.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_44_853.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_44_853.jpg,0,0.5734872,0,10.05439
D:\New folder\game\IMG\center_2019_12_29_22_59_44_941.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_44_941.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_44_941.jpg,0,0.836112,0,10.76085
D:\New folder\game\IMG\center_2019_12_29_22_59_45_035.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_45_035.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_45_035.jpg,0,1,0,11.68277
D:\New folder\game\IMG\center_2019_12_29_22_59_45_148.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_45_148.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_45_148.jpg,0,1,0,12.68922
D:\New folder\game\IMG\center_2019_12_29_22_59_45_240.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_45_240.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_45_240.jpg,0,1,0,13.86128
D:\New folder\game\IMG\center_2019_12_29_22_59_45_303.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_45_303.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_45_303.jpg,0,1,0,14.81443
D:\New folder\game\IMG\center_2019_12_29_22_59_45_386.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_45_386.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_45_386.jpg,0,1,0,15.68022
D:\New folder\game\IMG\center_2019_12_29_22_59_45_478.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_45_478.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_45_478.jpg,-0.2,1,0,16.51763
D:\New folder\game\IMG\center_2019_12_29_22_59_45_555.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_45_555.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_45_555.jpg,-0.4,0.7634065,0,17.08133
D:\New folder\game\IMG\center_2019_12_29_22_59_45_642.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_45_642.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_45_642.jpg,0,0.5035774,0,17.58373
D:\New folder\game\IMG\center_2019_12_29_22_59_45_732.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_45_732.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_45_732.jpg,0,0.232927,0,17.67061
D:\New folder\game\IMG\center_2019_12_29_22_59_45_828.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_45_828.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_45_828.jpg,0,0,0,17.46773
D:\New folder\game\IMG\center_2019_12_29_22_59_45_920.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_45_920.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_45_920.jpg,0,0,0,17.33661
D:\New folder\game\IMG\center_2019_12_29_22_59_46_009.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_46_009.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_46_009.jpg,-0.25,0,0,17.14478
D:\New folder\game\IMG\center_2019_12_29_22_59_46_092.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_46_092.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_46_092.jpg,-0.45,0,0,16.94126
D:\New folder\game\IMG\center_2019_12_29_22_59_46_178.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_46_178.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_46_178.jpg,-0.6500001,0,0,16.69684
D:\New folder\game\IMG\center_2019_12_29_22_59_46_394.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_46_394.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_46_394.jpg,0,0,0,16.27757
D:\New folder\game\IMG\center_2019_12_29_22_59_46_452.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_46_452.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_46_452.jpg,0,0,0,16.16724
D:\New folder\game\IMG\center_2019_12_29_22_59_46_530.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_46_530.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_46_530.jpg,0,0.1487178,0,16.04317
D:\New folder\game\IMG\center_2019_12_29_22_59_46_654.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_46_654.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_46_654.jpg,0,0.4267893,0,16.36249
D:\New folder\game\IMG\center_2019_12_29_22_59_46_748.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_46_748.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_46_748.jpg,0,0.1695696,0,16.43076
D:\New folder\game\IMG\center_2019_12_29_22_59_46_835.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_46_835.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_46_835.jpg,0,0,0,16.30318
D:\New folder\game\IMG\center_2019_12_29_22_59_46_898.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_46_898.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_46_898.jpg,0,0,0,16.20321
D:\New folder\game\IMG\center_2019_12_29_22_59_46_977.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_46_977.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_46_977.jpg,0,0,0,16.03453
D:\New folder\game\IMG\center_2019_12_29_22_59_47_067.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_47_067.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_47_067.jpg,0,0,0,15.87016
D:\New folder\game\IMG\center_2019_12_29_22_59_47_156.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_47_156.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_47_156.jpg,-0.2,0,0,15.72556
D:\New folder\game\IMG\center_2019_12_29_22_59_47_786.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_47_786.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_47_786.jpg,-1,0,0,14.71832
D:\New folder\game\IMG\center_2019_12_29_22_59_47_904.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_47_904.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_47_904.jpg,0,0,0,14.36098
D:\New folder\game\IMG\center_2019_12_29_22_59_48_011.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_48_011.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_48_011.jpg,0,0,0,14.04023
D:\New folder\game\IMG\center_2019_12_29_22_59_48_209.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_48_209.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_48_209.jpg,0,0,0,13.79893
D:\New folder\game\IMG\center_2019_12_29_22_59_48_317.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_48_317.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_48_317.jpg,0,0,0,13.63142
D:\New folder\game\IMG\center_2019_12_29_22_59_48_428.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_48_428.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_48_428.jpg,0,0,0,13.44235
D:\New folder\game\IMG\center_2019_12_29_22_59_48_536.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_48_536.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_48_536.jpg,0,0,0,13.29607
D:\New folder\game\IMG\center_2019_12_29_22_59_48_641.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_48_641.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_48_641.jpg,0.25,0,0,13.11867
D:\New folder\game\IMG\center_2019_12_29_22_59_48_762.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_48_762.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_48_762.jpg,0,0,0,13.01771
D:\New folder\game\IMG\center_2019_12_29_22_59_48_862.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_48_862.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_48_862.jpg,0,0,0,12.79335
D:\New folder\game\IMG\center_2019_12_29_22_59_48_968.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_48_968.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_48_968.jpg,0.25,0,0,12.64363
D:\New folder\game\IMG\center_2019_12_29_22_59_49_072.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_49_072.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_49_072.jpg,0,0,0,12.50463
D:\New folder\game\IMG\center_2019_12_29_22_59_49_176.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_49_176.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_49_176.jpg,0,0,0,12.34325
D:\New folder\game\IMG\center_2019_12_29_22_59_49_283.jpg,D:\New folder\game\IMG\left_2019_12_29_22_59_49_283.jpg,D:\New folder\game\IMG\right_2019_12_29_22_59_49_283.jpg,0,0,0,12.2189
